run,tick,UAV-UAV,Manned-Manned,UAV-Manned,,,,max airproxes,,,,,,,,,,,,,,,,,,
1,1,0,0,0,,,run,U-U,M-M,U-M,UAV layers,,,,run,randomSeed,UAV_LateralMaxSpeedMPS,Manned_VerticalMaxSpeedMPS,Manned_LateralMaxSpeedMPS,Manned_LayersPer360,UAV_VerticalMaxSpeedMPS,Manned_RequiredVerticalSeparationM,Manned_BaseAltitude,UAV_LayersPer360,UAV_BaseAltitude,UAV_RequiredVerticalSeparationM
1,1024,254,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1027,254,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1030,254,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1033,254,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1036,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1039,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1042,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1045,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1048,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1051,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1054,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1057,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1060,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1063,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1066,255,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1069,256,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1072,256,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1075,256,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1078,256,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1081,256,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1084,256,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1087,256,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1090,256,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1093,256,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1096,256,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1099,257,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1102,257,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1105,257,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1108,257,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1111,257,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1114,257,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1117,257,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1120,257,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1123,257,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1126,257,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1129,258,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1132,258,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1135,258,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1138,258,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1141,258,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1144,258,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1147,259,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1150,259,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1153,259,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1156,259,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1159,259,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1162,259,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1165,259,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1168,259,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1171,259,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1174,260,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1177,260,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1180,260,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1183,260,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1186,260,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1189,260,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1192,260,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1195,260,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1198,260,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1201,261,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1204,261,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1207,261,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1210,261,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1213,261,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1216,262,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1219,262,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1222,262,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1225,262,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1228,262,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1231,262,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1234,262,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1237,263,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1240,263,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1243,263,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1246,263,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1249,263,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1252,263,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1255,263,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1258,263,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1261,264,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1264,264,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1267,264,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1270,264,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1273,265,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1276,265,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1279,265,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1282,265,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1285,265,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1288,265,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1291,265,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1294,266,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1297,266,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1300,266,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1303,266,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1306,266,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1309,266,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1312,267,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1315,267,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1318,267,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1321,267,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1324,268,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1327,268,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1330,268,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1333,268,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1336,268,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1339,268,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1342,269,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1345,269,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1348,269,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1351,269,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1354,269,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1357,270,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1360,270,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1363,270,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1366,270,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1369,270,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1372,271,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1375,271,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1378,271,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1381,271,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1384,271,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1387,272,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1390,272,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1393,272,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1396,272,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1399,273,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1402,273,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1405,273,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1408,273,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1411,274,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1414,274,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1417,274,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1420,274,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1423,275,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1426,275,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1429,275,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1432,275,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1435,276,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1438,276,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1441,276,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1444,277,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1447,277,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1450,277,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1453,278,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1456,278,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1459,278,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1462,278,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1465,279,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1468,279,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1471,280,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1474,280,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1477,280,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1480,281,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1483,281,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1486,281,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1489,282,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1492,282,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1495,283,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1498,283,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1501,283,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1504,284,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1507,284,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1510,284,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1513,285,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1516,285,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1519,286,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1522,286,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1525,287,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1528,287,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1531,288,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1534,288,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1537,289,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1540,289,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1543,290,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1546,290,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1549,291,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1552,292,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1555,292,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1558,293,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1561,293,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1564,294,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1567,295,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1570,296,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1573,296,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1576,297,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1579,298,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1582,298,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1585,299,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1588,300,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1591,301,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1594,302,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1597,303,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1600,304,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1603,305,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1606,306,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1609,307,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1612,308,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1615,309,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1618,311,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1621,312,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1624,314,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1627,316,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1630,317,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1633,319,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1636,321,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1639,322,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1642,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1645,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1648,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1651,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1654,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1657,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1660,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1663,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1666,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1669,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1672,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1675,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1678,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1681,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1684,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1687,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1690,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1693,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1696,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1699,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1702,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1705,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1708,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1711,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1714,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1717,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1720,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1723,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1726,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1729,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1732,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1735,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1738,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1741,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1744,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1747,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1750,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1753,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1756,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1759,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1762,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1765,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1768,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1771,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1774,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1777,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1780,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1783,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1786,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1789,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1792,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1795,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1798,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1801,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1804,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1807,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1810,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1813,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1816,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1819,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1822,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1825,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1828,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1831,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1834,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1837,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1840,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1843,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1846,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1849,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1852,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1855,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1858,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1861,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1864,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1867,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1870,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1873,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1876,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1879,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1882,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1885,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1888,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1891,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1894,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1897,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1900,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1903,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1906,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1909,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1912,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1915,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1918,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1921,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1924,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1927,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1930,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1933,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1936,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1939,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1942,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1945,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1948,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1951,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1954,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1957,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1960,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1963,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1966,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1969,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1972,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1975,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1978,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1981,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1984,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1987,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1990,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1993,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1996,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1999,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2002,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2005,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2008,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2011,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2014,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2017,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2020,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2023,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2026,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2029,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2032,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2035,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2038,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2041,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2044,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2047,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2050,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2053,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2056,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2059,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2062,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2065,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2068,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2071,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2074,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2077,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2080,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2083,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2086,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2089,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2092,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2095,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2098,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2101,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2104,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2107,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2110,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2113,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2116,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2119,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2122,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2125,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2128,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2131,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2134,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2137,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2140,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2143,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2146,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2149,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2152,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2155,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2158,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2161,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2164,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2167,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2170,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2173,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2176,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2179,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2182,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2185,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2188,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2191,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2194,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2197,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2200,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2203,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2206,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2209,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2212,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2215,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2218,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2221,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2224,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2227,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2230,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2233,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2236,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2239,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2242,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2245,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2248,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2251,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2254,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2257,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2260,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2263,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2266,325,0,0,,,,,,,,,,,,,,,,,,,,,,
1,2269,325,0,0,,,,,,,,,,,,,,,,,,,,,,
